Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP072258.1	2490932	2492584		plus	tetratricopeptide repeat protein		75113181	protein-coding		WP_211480370.1	550	INE72_RS09990
NZ_CP072258.1	2492884	2493825		plus	SecDF P1 head subdomain-containing protein		75113182	protein-coding		WP_004311519.1	313	INE72_RS09995
NZ_CP072258.1	2496615	2497199		plus	pilus assembly protein N-terminal domain-containing protein		75113183	protein-coding		WP_004318691.1	194	INE72_RS10000
NZ_CP072258.1	2497351	2497788		plus	copper resistance protein NlpE		75113184	protein-coding		WP_004318689.1	145	INE72_RS10005
NZ_CP072258.1	2497788	2499191		plus	hypothetical protein		75113185	protein-coding		WP_005680119.1	467	INE72_RS10010
NZ_CP072258.1	2499396	2499695		plus	uncharacterized gene		75113186	pseudogene				INE72_RS10015
NZ_CP072258.1	2499982	2500347		plus	hypothetical protein		75115761	protein-coding		WP_008017067.1	121	INE72_RS23025
NZ_CP072258.1	2500421	2502760		plus	TonB-dependent receptor		75113187	protein-coding		WP_004318683.1	779	INE72_RS10020
NZ_CP072258.1	2502796	2503812		plus	hypothetical protein		75113188	protein-coding		WP_004313753.1	338	INE72_RS10025
NZ_CP072258.1	2504212	2505399		plus	clostripain-related cysteine peptidase		75113189	protein-coding		WP_008771494.1	395	INE72_RS10030
NZ_CP072258.1	2505636	2507288		plus	tetratricopeptide repeat protein		75113190	protein-coding		WP_138343251.1	550	INE72_RS10035
NZ_CP072258.1	2507870	2508436		plus	DUF3575 domain-containing protein		75113191	protein-coding		WP_004318675.1	188	INE72_RS10040
NZ_CP072258.1	2508475	2509494		plus	hypothetical protein		75113192	protein-coding		WP_008771489.1	339	INE72_RS10045
NZ_CP072258.1	2509445	2510203		plus	hypothetical protein		75113193	protein-coding		WP_004308152.1	252	INE72_RS10050
NZ_CP072258.1	2510312	2511472		plus	hypothetical protein		75113194	protein-coding		WP_004318672.1	386	INE72_RS10055
NZ_CP072258.1	2511741	2512634		plus	FimB/Mfa2 family fimbrial subunit		75113195	protein-coding		WP_224202606.1	297	INE72_RS10060
NZ_CP072258.1	2512682	2513590		plus	fimbrial protein		75113196	protein-coding		WP_004308148.1	302	INE72_RS10065
NZ_CP072258.1	2513591	2514097		plus	hypothetical protein		75113197	protein-coding		WP_004308147.1	168	INE72_RS10070
NZ_CP072258.1	2514152	2515042		plus	Lcl C-terminal domain-containing protein		75113198	protein-coding		WP_004308146.1	296	INE72_RS10075
NZ_CP072258.1	2515126	2517285		plus	BACON domain-containing protein		75113199	protein-coding		WP_004308145.1	719	INE72_RS10080
NZ_CP072258.1	2517440	2518568		minus	uncharacterized gene		75113200	pseudogene				INE72_RS10085
NZ_CP072258.1	2518634	2518840		minus	hypothetical protein		75113202	protein-coding		WP_224202417.1	68	INE72_RS10095
NZ_CP072258.1	2518937	2520142		minus	hypothetical protein		75113203	protein-coding		WP_004308143.1	401	INE72_RS10100
NZ_CP072258.1	2520489	2521613		minus	helix-turn-helix transcriptional regulator		75113204	protein-coding		WP_004318663.1	374	INE72_RS10105
NZ_CP072258.1	2521821	2522270		minus	uncharacterized gene		75115762	pseudogene				INE72_RS23030
NZ_CP072258.1	2522281	2522442		plus	hypothetical protein		75113205	protein-coding		WP_004314566.1	53	INE72_RS10115
NZ_CP072258.1	2522717	2524302		minus	uncharacterized gene	tnpC	99802936	pseudogene				INE72_RS23375
NZ_CP072258.1	2524385	2524729		minus	IS66 family insertion sequence element accessory protein TnpB	tnpB	75113207	protein-coding		WP_074759520.1	114	INE72_RS10125
NZ_CP072258.1	2524734	2525168		minus	IS66 family insertion sequence element accessory protein TnpA	tnpA	75113208	protein-coding		WP_004308135.1	144	INE72_RS10130
NZ_CP072258.1	2525705	2525875		plus	hypothetical protein		75113209	protein-coding		WP_008643590.1	56	INE72_RS10135
NZ_CP072258.1	2526071	2530036		plus	hybrid sensor histidine kinase/response regulator transcription factor		75113210	protein-coding		WP_004308134.1	1321	INE72_RS10140
NZ_CP072258.1	2530134	2530307		minus	hypothetical protein		75115764	protein-coding		WP_004308133.1	57	INE72_RS23040
NZ_CP072258.1	2530606	2531097		minus	Lcl C-terminal domain-containing protein		75113211	protein-coding		WP_004318655.1	163	INE72_RS10150
NZ_CP072258.1	2531100	2531552		minus	hypothetical protein		75113212	protein-coding		WP_004312652.1	150	INE72_RS10155
NZ_CP072258.1	2531634	2532914		minus	fimbrillin family protein		75113213	protein-coding		WP_004308132.1	426	INE72_RS10160
NZ_CP072258.1	2533179	2533542		minus	uncharacterized gene		99802937	pseudogene				INE72_RS23380
NZ_CP072258.1	2533663	2533860		minus	reverse transcriptase domain-containing protein		75113214	protein-coding		WP_008775183.1	65	INE72_RS10170
NZ_CP072258.1	2533838	2534188		minus	reverse transcriptase N-terminal domain-containing protein		75113215	protein-coding		WP_004308130.1	116	INE72_RS10175
NZ_CP072258.1	2535161	2535922		minus	glycerophosphodiester phosphodiesterase family protein		75113216	protein-coding		WP_004308129.1	253	INE72_RS10180
NZ_CP072258.1	2535966	2537858		minus	RagB/SusD family nutrient uptake outer membrane protein		75113217	protein-coding		WP_004318653.1	630	INE72_RS10185
NZ_CP072258.1	2537877	2541035		minus	SusC/RagA family TonB-linked outer membrane protein		75113218	protein-coding		WP_004318652.1	1052	INE72_RS10190
NZ_CP072258.1	2541427	2545395		minus	two-component regulator propeller domain-containing protein		75113219	protein-coding		WP_004318650.1	1322	INE72_RS10195
NZ_CP072258.1	2545468	2547515		minus	uncharacterized gene		75113220	pseudogene				INE72_RS10200
NZ_CP072258.1	2547746	2547988		plus	transposase		75113221	protein-coding		WP_004318648.1	80	INE72_RS10205
NZ_CP072258.1	2548145	2549272		minus	AraC family transcriptional regulator		75113222	protein-coding		WP_005680128.1	375	INE72_RS10210
NZ_CP072258.1	2549450	2550736		plus	IS1380-like element ISBfi1 family transposase		75113223	protein-coding		WP_004312659.1	428	INE72_RS10215
NZ_CP072258.1	2551507	2551686		plus	hypothetical protein		75113224	protein-coding		WP_008771119.1	59	INE72_RS10220
NZ_CP072258.1	2551868	2552323		plus	ferritin-like domain-containing protein		75113225	protein-coding		WP_005680129.1	151	INE72_RS10225
NZ_CP072258.1	2552404	2553051		plus	MarC family protein		75113226	protein-coding		WP_004308119.1	215	INE72_RS10230
NZ_CP072258.1	2553098	2553580		plus	ferritin		75113227	protein-coding		WP_004308118.1	160	INE72_RS10235
NZ_CP072258.1	2553604	2554656		plus	class I fructose-bisphosphate aldolase		75113228	protein-coding		WP_004308117.1	350	INE72_RS10240
NZ_CP072258.1	2554669	2555418		plus	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	gpmA	75113229	protein-coding		WP_004308116.1	249	INE72_RS10245
NZ_CP072258.1	2555495	2555923		plus	Hsp20/alpha crystallin family protein		75113230	protein-coding		WP_004308115.1	142	INE72_RS10250
NZ_CP072258.1	2556024	2556521		plus	RNA polymerase sigma factor		75113231	protein-coding		WP_004308114.1	165	INE72_RS10255
NZ_CP072258.1	2556544	2557530		plus	6-phosphofructokinase	pfkA	75113232	protein-coding		WP_004308113.1	328	INE72_RS10260
NZ_CP072258.1	2557543	2559318		plus	cation:proton antiporter		75113233	protein-coding		WP_004308112.1	591	INE72_RS10265
NZ_CP072258.1	2559325	2561883		plus	alpha-glucan family phosphorylase	glgP	75113234	protein-coding		WP_004313433.1	852	INE72_RS10270
NZ_CP072258.1	2561890	2562708		plus	arginase family protein		75113235	protein-coding		WP_005680131.1	272	INE72_RS10275
NZ_CP072258.1	2562763	2563299		plus	methylglyoxal synthase		75113236	protein-coding		WP_008775197.1	178	INE72_RS10280
NZ_CP072258.1	2563534	2565939		plus	ATP-binding response regulator		75113237	protein-coding		WP_004312905.1	801	INE72_RS10285
NZ_CP072258.1	2565917	2567203		plus	sigma-54-dependent transcriptional regulator		75113238	protein-coding		WP_005680133.1	428	INE72_RS10290
NZ_CP072258.1	2567418	2568035		plus	RteC domain-containing protein		75113239	protein-coding		WP_004308105.1	205	INE72_RS10295
NZ_CP072258.1	2568224	2568622		plus	uncharacterized gene	mobA	75113240	pseudogene				INE72_RS10300
NZ_CP072258.1	2568712	2569398		plus	relaxase/mobilization nuclease domain-containing protein		75113241	protein-coding		WP_004308102.1	228	INE72_RS10305
NZ_CP072258.1	2569537	2569836		plus	hypothetical protein		75113242	protein-coding		WP_004308101.1	99	INE72_RS10310
NZ_CP072258.1	2569870	2571882		plus	uncharacterized gene	mobC	75113243	pseudogene				INE72_RS10320
NZ_CP072258.1	2571921	2572664		plus	uncharacterized gene		75113244	pseudogene				INE72_RS10330
NZ_CP072258.1	2572665	2572826		plus	hypothetical protein		75113245	protein-coding		WP_004308096.1	53	INE72_RS10335
NZ_CP072258.1	2572953	2573699		minus	toprim domain-containing protein		75113246	protein-coding		WP_004318633.1	248	INE72_RS10340
NZ_CP072258.1	2573745	2573903		minus	hypothetical protein		75113247	protein-coding		WP_004311895.1	52	INE72_RS10345
NZ_CP072258.1	2573920	2574372		minus	M23 family metallopeptidase		75113248	protein-coding		WP_008771124.1	150	INE72_RS10350
NZ_CP072258.1	2574397	2574528		minus	hypothetical protein		75431333	protein-coding		WP_004311894.1	43	INE72_RS23245
NZ_CP072258.1	2574603	2575742		plus	DUF4099 domain-containing protein		75113249	protein-coding		WP_004318630.1	379	INE72_RS10355
NZ_CP072258.1	2575748	2577172		plus	DUF6047 family protein		75113250	protein-coding		WP_004311892.1	474	INE72_RS10360
NZ_CP072258.1	2577177	2577992		plus	DUF6047 family protein		75113251	protein-coding		WP_004311891.1	271	INE72_RS10365
NZ_CP072258.1	2577997	2579445		plus	DUF6047 family protein		75113252	protein-coding		WP_004318628.1	482	INE72_RS10370
NZ_CP072258.1	2579452	2579763		plus	hypothetical protein		75113253	protein-coding		WP_004311889.1	103	INE72_RS10375
NZ_CP072258.1	2579793	2580863		plus	DUF6047 family protein		75113254	protein-coding		WP_004311888.1	356	INE72_RS10380
NZ_CP072258.1	2580884	2582650		plus	DUF6047 family protein		75113255	protein-coding		WP_004311887.1	588	INE72_RS10385
NZ_CP072258.1	2582662	2583864		plus	DUF6047 family protein		75113256	protein-coding		WP_005680136.1	400	INE72_RS10390
NZ_CP072258.1	2583864	2584736		plus	hypothetical protein		75113257	protein-coding		WP_004318625.1	290	INE72_RS10395
NZ_CP072258.1	2584946	2586838		plus	type IA DNA topoisomerase		75113258	protein-coding		WP_005680137.1	630	INE72_RS10400
NZ_CP072258.1	2586850	2587068		plus	hypothetical protein		75113259	protein-coding		WP_004318621.1	72	INE72_RS10405
NZ_CP072258.1	2587103	2587510		minus	dihydrofolate reductase family protein		75113260	protein-coding		WP_004311882.1	135	INE72_RS10410
NZ_CP072258.1	2588169	2588336		plus	helix-turn-helix domain-containing protein		75113261	protein-coding		WP_008771129.1	55	INE72_RS10415
NZ_CP072258.1	2588342	2588653		plus	helix-turn-helix domain-containing protein		75113262	protein-coding		WP_004311879.1	103	INE72_RS10420
NZ_CP072258.1	2588719	2589948		minus	site-specific integrase		75113263	protein-coding		WP_004311878.1	409	INE72_RS10425
NZ_CP072258.1	2590455	2591321		minus	hypothetical protein		75113264	protein-coding		WP_005677386.1	288	INE72_RS10430
NZ_CP072258.1	2591354	2593024		minus	RagB/SusD family nutrient uptake outer membrane protein		75113265	protein-coding		WP_005677388.1	556	INE72_RS10435
NZ_CP072258.1	2593046	2596132		minus	SusC/RagA family TonB-linked outer membrane protein		75113266	protein-coding		WP_005677389.1	1028	INE72_RS10440
NZ_CP072258.1	2596153	2597850		minus	RagB/SusD family nutrient uptake outer membrane protein		75113267	protein-coding		WP_005677393.1	565	INE72_RS10445
NZ_CP072258.1	2597857	2600712		minus	SusC/RagA family TonB-linked outer membrane protein		75113268	protein-coding		WP_005680139.1	951	INE72_RS10450
NZ_CP072258.1	2601192	2602940		minus	SGNH/GDSL hydrolase family protein		75113269	protein-coding		WP_005677396.1	582	INE72_RS10455
NZ_CP072258.1	2602967	2603632		minus	Crp/Fnr family transcriptional regulator		75113270	protein-coding		WP_005677397.1	221	INE72_RS10460
NZ_CP072258.1	2603770	2604369		plus	MarC family protein		75113271	protein-coding		WP_005677399.1	199	INE72_RS10465
NZ_CP072258.1	2604267	2605010		minus	rhomboid family intramembrane serine protease		75113272	protein-coding		WP_005680140.1	247	INE72_RS10470
NZ_CP072258.1	2605225	2607162		plus	glycogen debranching enzyme N-terminal domain-containing protein		75113273	protein-coding		WP_005677402.1	645	INE72_RS10475
NZ_CP072258.1	2607179	2608444		plus	glycosyltransferase family 4 protein		75113274	protein-coding		WP_005677403.1	421	INE72_RS10480
NZ_CP072258.1	2608462	2609913		plus	glycoside hydrolase family 57 protein		75113275	protein-coding		WP_005680141.1	483	INE72_RS10485
NZ_CP072258.1	2610078	2611766		minus	BamH family beta-barrel-assembly machinery protein	bamH	75113276	protein-coding		WP_005680142.1	562	INE72_RS10490
NZ_CP072258.1	2611786	2612625		minus	glycogen/starch synthase		75113277	protein-coding		WP_005677407.1	279	INE72_RS10495
NZ_CP072258.1	2612768	2613613		plus	pantoate--beta-alanine ligase	panC	75113278	protein-coding		WP_005677408.1	281	INE72_RS10500
NZ_CP072258.1	2613632	2613985		plus	aspartate 1-decarboxylase	panD	75113279	protein-coding		WP_005677409.1	117	INE72_RS10505
NZ_CP072258.1	2614076	2616367		minus	bifunctional dihydroorotate dehydrogenase B NAD binding subunit/NADPH-dependent glutamate synthase		75113280	protein-coding		WP_005680143.1	763	INE72_RS10510
NZ_CP072258.1	2616512	2617723		minus	glucose/galactose MFS transporter	gluP	75113281	protein-coding		WP_005677411.1	403	INE72_RS10515
NZ_CP072258.1	2617803	2619077		minus	serine--tRNA ligase	serS	75113282	protein-coding		WP_005677413.1	424	INE72_RS10520
NZ_CP072258.1	2619223	2619486		minus	50S ribosomal protein L27	rpmA	75113283	protein-coding		WP_005677416.1	87	INE72_RS10525
NZ_CP072258.1	2619510	2619827		minus	50S ribosomal protein L21	rplU	75113284	protein-coding		WP_005677419.1	105	INE72_RS10530
NZ_CP072258.1	2620043	2620678		minus	HAD-IA family hydrolase		75113285	protein-coding		WP_005680144.1	211	INE72_RS10535
NZ_CP072258.1	2620717	2621601		minus	TraB/GumN family protein		75113286	protein-coding		WP_005680145.1	294	INE72_RS10540
NZ_CP072258.1	2621636	2622148		minus	C40 family peptidase		75113287	protein-coding		WP_005677425.1	170	INE72_RS10545
NZ_CP072258.1	2622179	2622883		minus	ABC transporter ATP-binding protein		75113288	protein-coding		WP_005677426.1	234	INE72_RS10550
NZ_CP072258.1	2622922	2624415		minus	DUF5687 family protein		75113289	protein-coding		WP_005680146.1	497	INE72_RS10555
NZ_CP072258.1	2624432	2627269		minus	M16 family metallopeptidase		75113290	protein-coding		WP_005677428.1	945	INE72_RS10560
NZ_CP072258.1	2627349	2628149		minus	3-deoxy-8-phosphooctulonate synthase	kdsA	75113291	protein-coding		WP_005677429.1	266	INE72_RS10565
NZ_CP072258.1	2628229	2629155		minus	diacylglycerol/lipid kinase family protein		75113292	protein-coding		WP_005677430.1	308	INE72_RS10570
NZ_CP072258.1	2629213	2630133		minus	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA	75113293	protein-coding		WP_005680147.1	306	INE72_RS10575
NZ_CP072258.1	2630504	2631490		minus	DUF4973 domain-containing protein		75113294	protein-coding		WP_005680148.1	328	INE72_RS10580
NZ_CP072258.1	2631512	2633533		minus	RagB/SusD family nutrient uptake outer membrane protein		75113295	protein-coding		WP_005680149.1	673	INE72_RS10585
NZ_CP072258.1	2633550	2636660		minus	SusC/RagA family TonB-linked outer membrane protein		75113296	protein-coding		WP_005680151.1	1036	INE72_RS10590
NZ_CP072258.1	2636688	2638046		minus	IPT/TIG domain-containing protein		75113297	protein-coding		WP_005680152.1	452	INE72_RS10595
NZ_CP072258.1	2638298	2639518		minus	DUF2264 domain-containing protein		75113298	protein-coding		WP_005680153.1	406	INE72_RS10600
NZ_CP072258.1	2639521	2640819		minus	glycoside hydrolase family 88 protein		75113299	protein-coding		WP_005680154.1	432	INE72_RS10605
NZ_CP072258.1	2640979	2645019		minus	two-component regulator propeller domain-containing protein		75113300	protein-coding		WP_005680155.1	1346	INE72_RS10610
NZ_CP072258.1	2645135	2647783		minus	TonB-dependent receptor plug domain-containing protein		75113301	protein-coding		WP_005677443.1	882	INE72_RS10615
NZ_CP072258.1	2647805	2649010		minus	hypothetical protein		75113302	protein-coding		WP_005677444.1	401	INE72_RS10620
NZ_CP072258.1	2649064	2649708		minus	ATP-binding cassette domain-containing protein		75113303	protein-coding		WP_005680156.1	214	INE72_RS10625
NZ_CP072258.1	2649725	2651272		minus	DUF4836 family protein		75113304	protein-coding		WP_005680157.1	515	INE72_RS10630
NZ_CP072258.1	2651318	2652019		minus	16S rRNA (uracil(1498)-N(3))-methyltransferase		75113305	protein-coding		WP_005677448.1	233	INE72_RS10635
NZ_CP072258.1	2652027	2652629		minus	bifunctional nuclease family protein		75113306	protein-coding		WP_005677449.1	200	INE72_RS10640
NZ_CP072258.1	2652640	2653890		minus	nucleoside permease		75113307	protein-coding		WP_005677451.1	416	INE72_RS10645
NZ_CP072258.1	2654297	2655475		minus	class I SAM-dependent rRNA methyltransferase		75113308	protein-coding		WP_005680158.1	392	INE72_RS10650
NZ_CP072258.1	2655482	2656126		minus	3'-5' exonuclease		75113309	protein-coding		WP_005677453.1	214	INE72_RS10655
NZ_CP072258.1	2656129	2656794		minus	DUF5063 domain-containing protein		75113310	protein-coding		WP_005680159.1	221	INE72_RS10660
NZ_CP072258.1	2656919	2659417		plus	FtsK/SpoIIIE family DNA translocase		75113311	protein-coding		WP_005680160.1	832	INE72_RS10665
NZ_CP072258.1	2659437	2660084		plus	outer membrane lipoprotein periplasmic chaperone LolA1	lolA1	75113312	protein-coding		WP_005680161.1	215	INE72_RS10670
NZ_CP072258.1	2660124	2661074		plus	thioredoxin-disulfide reductase	trxB	75113313	protein-coding		WP_005677457.1	316	INE72_RS10675
NZ_CP072258.1	2661808	2663103		minus	thioredoxin domain-containing protein		75113314	protein-coding		WP_005680162.1	431	INE72_RS10680
NZ_CP072258.1	2663117	2664283		minus	pepsin/retropepsin-like aspartic protease family protein		75113315	protein-coding		WP_005680163.1	388	INE72_RS10685
NZ_CP072258.1	2664285	2666000		minus	S8 family serine peptidase		75113316	protein-coding		WP_005680165.1	571	INE72_RS10690
NZ_CP072258.1	2666034	2667047		minus	TlpA family protein disulfide reductase		75113317	protein-coding		WP_005680167.1	337	INE72_RS10695
NZ_CP072258.1	2667086	2668129		minus	hypothetical protein		75113318	protein-coding		WP_005677463.1	347	INE72_RS10700
NZ_CP072258.1	2668166	2669722		minus	RagB/SusD family nutrient uptake outer membrane protein		75113319	protein-coding		WP_005680168.1	518	INE72_RS10705
NZ_CP072258.1	2669734	2673204		minus	SusC/RagA family TonB-linked outer membrane protein		75113320	protein-coding		WP_005677466.1	1156	INE72_RS10710
NZ_CP072258.1	2673330	2674487		minus	FecR family protein		75113321	protein-coding		WP_032837994.1	385	INE72_RS10715
NZ_CP072258.1	2674554	2675108		minus	RNA polymerase sigma factor		75113322	protein-coding		WP_005680171.1	184	INE72_RS10720
NZ_CP072258.1	2675145	2675846		minus	Crp/Fnr family transcriptional regulator		75113323	protein-coding		WP_005677469.1	233	INE72_RS10725
NZ_CP072258.1	2675963	2678170		minus	glutamine synthetase III family protein		75113324	protein-coding		WP_211480374.1	735	INE72_RS10730
NZ_CP072258.1	2678503	2680710		plus	DUF5686 family protein		75113325	protein-coding		WP_005677472.1	735	INE72_RS10735
NZ_CP072258.1	2680913	2682043		plus	retron St85 family RNA-directed DNA polymerase		75113326	protein-coding		WP_005680175.1	376	INE72_RS10740
NZ_CP072258.1	2682040	2688006		minus	DUF3320 domain-containing protein		75113327	protein-coding		WP_032837567.1	1988	INE72_RS10745
NZ_CP072258.1	2688103	2689899		plus	30S ribosomal protein S1	rpsA	75113328	protein-coding		WP_005677475.1	598	INE72_RS10750
NZ_CP072258.1	2690089	2691027		plus	ribonuclease Z		75113329	protein-coding		WP_005680177.1	312	INE72_RS10755
NZ_CP072258.1	2691017	2692561		plus	L,D-transpeptidase family protein		75113330	protein-coding		WP_005677477.1	514	INE72_RS10760
NZ_CP072258.1	2692589	2693140		plus	RNA polymerase sigma factor		75113331	protein-coding		WP_005680179.1	183	INE72_RS10765
NZ_CP072258.1	2693188	2693568		plus	hypothetical protein		75113332	protein-coding		WP_081447303.1	126	INE72_RS10770
NZ_CP072258.1	2693596	2694060		plus	hypothetical protein		75113333	protein-coding		WP_005680180.1	154	INE72_RS10775
NZ_CP072258.1	2694170	2694958		minus	nucleoside triphosphate pyrophosphohydrolase	mazG	75113334	protein-coding		WP_005680181.1	262	INE72_RS10780
NZ_CP072258.1	2695031	2696083		minus	DUF3810 domain-containing protein		75113335	protein-coding		WP_032837569.1	350	INE72_RS10785
NZ_CP072258.1	2696224	2696862		plus	hypothetical protein		75113336	protein-coding		WP_005680183.1	212	INE72_RS10790
NZ_CP072258.1	2696926	2699562		plus	valine--tRNA ligase		75113337	protein-coding		WP_005680185.1	878	INE72_RS10795
NZ_CP072258.1	2699679	2701574		plus	sensor histidine kinase		75113338	protein-coding		WP_005677488.1	631	INE72_RS10800
NZ_CP072258.1	2701583	2702158		minus	RNA polymerase sigma-70 factor		75113339	protein-coding		WP_005677489.1	191	INE72_RS10805
NZ_CP072258.1	2702294	2703310		plus	FecR family protein		75113340	protein-coding		WP_005677491.1	338	INE72_RS10810
NZ_CP072258.1	2703484	2706873		plus	TonB-dependent receptor		75113341	protein-coding		WP_032837572.1	1129	INE72_RS10815
NZ_CP072258.1	2706886	2708400		plus	RagB/SusD family nutrient uptake outer membrane protein		75113342	protein-coding		WP_005680187.1	504	INE72_RS10820
NZ_CP072258.1	2708415	2709725		plus	FISUMP domain-containing protein		75113343	protein-coding		WP_005680188.1	436	INE72_RS10825
NZ_CP072258.1	2709754	2711319		plus	DUF4874 domain-containing protein		75113344	protein-coding		WP_005680189.1	521	INE72_RS10830
NZ_CP072258.1	2711595	2713892		plus	beta-galactosidase		75113345	protein-coding		WP_229030891.1	765	INE72_RS10835
NZ_CP072258.1	2713962	2716085		plus	alpha-N-acetylglucosaminidase		75113346	protein-coding		WP_005680191.1	707	INE72_RS10840
NZ_CP072258.1	2716618	2717673		minus	endonuclease/exonuclease/phosphatase family protein		75113347	protein-coding		WP_005680193.1	351	INE72_RS10845
NZ_CP072258.1	2717685	2719235		minus	SusD/RagB family nutrient-binding outer membrane lipoprotein		75113348	protein-coding		WP_005680195.1	516	INE72_RS10850
NZ_CP072258.1	2719249	2722410		minus	SusC/RagA family TonB-linked outer membrane protein		75113349	protein-coding		WP_005680196.1	1053	INE72_RS10855
NZ_CP072258.1	2722703	2723944		minus	glycoside hydrolase family 88 protein		75113350	protein-coding		WP_005680197.1	413	INE72_RS10860
NZ_CP072258.1	2724070	2728107		minus	two-component regulator propeller domain-containing protein		75113351	protein-coding		WP_005680198.1	1345	INE72_RS10865
NZ_CP072258.1	2728118	2728564		minus	hypothetical protein		75113352	protein-coding		WP_005677500.1	148	INE72_RS10870
NZ_CP072258.1	2728626	2729732		minus	DUF6340 family protein		75113353	protein-coding		WP_005680199.1	368	INE72_RS10875
NZ_CP072258.1	2730037	2733354		minus	preprotein translocase subunit SecA	secA	75113354	protein-coding		WP_005680202.1	1105	INE72_RS10880
NZ_CP072258.1	2733460	2735034		minus	alkaline phosphatase family protein		75113355	protein-coding		WP_005680203.1	524	INE72_RS10885
NZ_CP072258.1	2735034	2736221		minus	lipoprotein N-acyltransferase Lnb	lnb	75113356	protein-coding		WP_005680205.1	395	INE72_RS10890
NZ_CP072258.1	2736644	2737375		plus	type III pantothenate kinase		75113357	protein-coding		WP_005680206.1	243	INE72_RS10895
NZ_CP072258.1	2737362	2738675		plus	BamG family beta-barrel-assembly machinery protein	bamG	75113358	protein-coding		WP_005680207.1	437	INE72_RS10900
NZ_CP072258.1	2738744	2740069		plus	hypothetical protein		75113359	protein-coding		WP_005680208.1	441	INE72_RS10905
NZ_CP072258.1	2740113	2740727		plus	LPS export ABC transporter periplasmic protein LptC	lptC	75113360	protein-coding		WP_032837998.1	204	INE72_RS10910
NZ_CP072258.1	2740731	2741987		plus	hemolysin family protein		75113361	protein-coding		WP_032837574.1	418	INE72_RS10915
NZ_CP072258.1	2742107	2744248		plus	peptidylprolyl isomerase		75113362	protein-coding		WP_005679348.1	713	INE72_RS10920
NZ_CP072258.1	2744391	2745425		plus	dual-specificity RNA methyltransferase RlmN	rlmN	75113363	protein-coding		WP_032837576.1	344	INE72_RS10925
NZ_CP072258.1	2745443	2746483		plus	DUF4837 family protein		75113364	protein-coding		WP_005680211.1	346	INE72_RS10930
NZ_CP072258.1	2746488	2747582		plus	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA	75113365	protein-coding		WP_005679352.1	364	INE72_RS10935
NZ_CP072258.1	2747592	2748842		plus	sigma-54 interaction domain-containing protein		75113366	protein-coding		WP_005679354.1	416	INE72_RS10940
NZ_CP072258.1	2748829	2749359		plus	LPS assembly lipoprotein LptE	lptE	75113367	protein-coding		WP_005679355.1	176	INE72_RS10945
NZ_CP072258.1	2749365	2750123		plus	hypothetical protein		75113368	protein-coding		WP_005680212.1	252	INE72_RS10950
NZ_CP072258.1	2750130	2750528		plus	preprotein translocase subunit SecG	secG	75113369	protein-coding		WP_005679358.1	132	INE72_RS10955
NZ_CP072258.1	2750778	2752175		plus	MFS transporter		75113370	protein-coding		WP_005680214.1	465	INE72_RS10960
NZ_CP072258.1	2752221	2752571		plus	PqqD family protein		75113371	protein-coding		WP_005680215.1	116	INE72_RS10965
NZ_CP072258.1	2752642	2752926		minus	hypothetical protein		75113372	protein-coding		WP_005679363.1	94	INE72_RS10970
NZ_CP072258.1	2752950	2754014		minus	DUF4831 family protein		75113373	protein-coding		WP_005680216.1	354	INE72_RS10975
NZ_CP072258.1	2754088	2755599		minus	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase		75113374	protein-coding		WP_005680217.1	503	INE72_RS10980
NZ_CP072258.1	2756099	2756323		plus	winged helix-turn-helix domain-containing protein		75113375	protein-coding		WP_085959208.1	74	INE72_RS10985
NZ_CP072258.1	2756661	2757197		plus	hypoxanthine phosphoribosyltransferase	hpt	75113376	protein-coding		WP_005679367.1	178	INE72_RS10990
NZ_CP072258.1	2757231	2757800		plus	adenylate kinase		75113377	protein-coding		WP_005679368.1	189	INE72_RS10995
NZ_CP072258.1	2757819	2758985		plus	GTPase ObgE	obgE	75113378	protein-coding		WP_005679369.1	388	INE72_RS11000
NZ_CP072258.1	2758982	2759794		plus	peptidoglycan editing factor PgeF	pgeF	75113379	protein-coding		WP_005680219.1	270	INE72_RS11005
NZ_CP072258.1	2759846	2760511		plus	B3/B4 domain-containing protein		75113380	protein-coding		WP_005679371.1	221	INE72_RS11010
NZ_CP072258.1	2760547	2761185		plus	M23 family metallopeptidase		75113381	protein-coding		WP_005680220.1	212	INE72_RS11015
NZ_CP072258.1	2761207	2761782		minus	RNA polymerase sigma-70 factor		75113382	protein-coding		WP_005680221.1	191	INE72_RS11020
NZ_CP072258.1	2762054	2765425		plus	TonB-dependent receptor		75113383	protein-coding		WP_005680223.1	1123	INE72_RS11025
NZ_CP072258.1	2765436	2767370		plus	RagB/SusD family nutrient uptake outer membrane protein		75113384	protein-coding		WP_005680224.1	644	INE72_RS11030
NZ_CP072258.1	2767584	2769146		plus	sulfatase family protein		75113385	protein-coding		WP_005680225.1	520	INE72_RS11035
NZ_CP072258.1	2769153	2770100		plus	FecR family protein		75113386	protein-coding		WP_005679379.1	315	INE72_RS11040
