Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP129143.1	2889702	2890508		minus	amidohydrolase		99751594	protein-coding		WP_005826667.1	268	QWU49_RS11305
NZ_CP129143.1	2890531	2891085		minus	1-acyl-sn-glycerol-3-phosphate acyltransferase		99751595	protein-coding		WP_005826663.1	184	QWU49_RS11310
NZ_CP129143.1	2891087	2891356		minus	hypothetical protein		99751596	protein-coding		WP_005826660.1	89	QWU49_RS11315
NZ_CP129143.1	2891660	2892934		plus	efflux RND transporter periplasmic adaptor subunit		99751597	protein-coding		WP_005826657.1	424	QWU49_RS11320
NZ_CP129143.1	2892942	2896052		plus	efflux RND transporter permease subunit		99751598	protein-coding		WP_005826654.1	1036	QWU49_RS11325
NZ_CP129143.1	2896070	2897446		plus	efflux transporter outer membrane subunit		99751599	protein-coding		WP_005826651.1	458	QWU49_RS11330
NZ_CP129143.1	2897537	2898034		minus	cold-shock protein		99751600	protein-coding		WP_005826650.1	165	QWU49_RS11335
NZ_CP129143.1	2898114	2898419		minus	RNA recognition motif domain-containing protein		99751601	protein-coding		WP_005826648.1	101	QWU49_RS11340
NZ_CP129143.1	2898727	2900373		plus	diphosphate--fructose-6-phosphate 1-phosphotransferase		99751602	protein-coding		WP_005826644.1	548	QWU49_RS11345
NZ_CP129143.1	2900443	2901315		plus	glycoside hydrolase family 25 protein		99751603	protein-coding		WP_005836022.1	290	QWU49_RS11350
NZ_CP129143.1	2901370	2902212		minus	50S ribosomal protein L11 methyltransferase	prmA	99751604	protein-coding		WP_005826639.1	280	QWU49_RS11355
NZ_CP129143.1	2902494	2903876		plus	hypothetical protein		99751605	protein-coding		WP_005826635.1	460	QWU49_RS11360
NZ_CP129143.1	2903913	2905571		plus	OmpP1/FadL family transporter		99751606	protein-coding		WP_005826631.1	552	QWU49_RS11365
NZ_CP129143.1	2905683	2906588		minus	outer membrane beta-barrel protein		99751607	protein-coding		WP_005826629.1	301	QWU49_RS11370
NZ_CP129143.1	2906609	2907079		minus	DUF4252 domain-containing protein		99751608	protein-coding		WP_005826627.1	156	QWU49_RS11375
NZ_CP129143.1	2907092	2907550		minus	hypothetical protein		99751609	protein-coding		WP_005826626.1	152	QWU49_RS11380
NZ_CP129143.1	2907547	2908071		minus	RNA polymerase sigma factor		99751610	protein-coding		WP_005826624.1	174	QWU49_RS11385
NZ_CP129143.1	2908196	2908753		minus	NADH peroxidase		99751611	protein-coding		WP_005826622.1	185	QWU49_RS11390
NZ_CP129143.1	2908780	2909214		minus	Fur family transcriptional regulator		99751612	protein-coding		WP_005826619.1	144	QWU49_RS11395
NZ_CP129143.1	2909511	2911436		plus	NAD(+) synthase		99751613	protein-coding		WP_005826617.1	641	QWU49_RS11400
NZ_CP129143.1	2911710	2912540		minus	transporter substrate-binding domain-containing protein		99751614	protein-coding		WP_005826612.1	276	QWU49_RS11405
NZ_CP129143.1	2912552	2914762		minus	putative porin		99751615	protein-coding		WP_005826610.1	736	QWU49_RS11410
NZ_CP129143.1	2915017	2915562		minus	2-oxoacid:acceptor oxidoreductase family protein		99751616	protein-coding		WP_005826606.1	181	QWU49_RS11415
NZ_CP129143.1	2915585	2916346		minus	thiamine pyrophosphate-dependent enzyme		99751617	protein-coding		WP_005826605.1	253	QWU49_RS11420
NZ_CP129143.1	2916358	2916531		minus	hypothetical protein		99751618	protein-coding		WP_005826603.1	57	QWU49_RS11425
NZ_CP129143.1	2916528	2917613		minus	3-methyl-2-oxobutanoate dehydrogenase subunit VorB		99751619	protein-coding		WP_005826601.1	361	QWU49_RS11430
NZ_CP129143.1	2917633	2917860		minus	4Fe-4S dicluster domain-containing protein		99751620	protein-coding		WP_005826600.1	75	QWU49_RS11435
NZ_CP129143.1	2917877	2918152		minus	tetratricopeptide repeat protein		99751621	protein-coding		WP_005826598.1	91	QWU49_RS11440
NZ_CP129143.1	2918328	2918765		minus	ribose 5-phosphate isomerase B	rpiB	99751622	protein-coding		WP_005826596.1	145	QWU49_RS11445
NZ_CP129143.1	2918857	2920866		minus	transketolase family protein		99751623	protein-coding		WP_005826595.1	669	QWU49_RS11450
NZ_CP129143.1	2921057	2922601		minus	alpha-N-arabinofuranosidase		99751624	protein-coding		WP_034525510.1	514	QWU49_RS11455
NZ_CP129143.1	2922625	2924223		minus	xylulokinase		99751625	protein-coding		WP_005826589.1	532	QWU49_RS11460
NZ_CP129143.1	2924348	2925856		minus	L-arabinose isomerase	araA	99751626	protein-coding		WP_005826587.1	502	QWU49_RS11465
NZ_CP129143.1	2925895	2926581		minus	L-ribulose-5-phosphate 4-epimerase		99751627	protein-coding		WP_005826585.1	228	QWU49_RS11470
NZ_CP129143.1	2926624	2927301		minus	NUDIX hydrolase		99751628	protein-coding		WP_005826583.1	225	QWU49_RS11475
NZ_CP129143.1	2927361	2929055		minus	sodium:solute symporter		99751629	protein-coding		WP_005826581.1	564	QWU49_RS11480
NZ_CP129143.1	2929083	2930222		minus	aldose epimerase family protein		99751630	protein-coding		WP_008663672.1	379	QWU49_RS11485
NZ_CP129143.1	2930489	2931643		minus	galactokinase	galK	99751631	protein-coding		WP_005826576.1	384	QWU49_RS11490
NZ_CP129143.1	2931693	2933003		minus	sugar MFS transporter		99751632	protein-coding		WP_005826573.1	436	QWU49_RS11495
NZ_CP129143.1	2933046	2934143		minus	aldose epimerase family protein		99751633	protein-coding		WP_034523370.1	365	QWU49_RS11500
NZ_CP129143.1	2934342	2935313		plus	type I phosphomannose isomerase catalytic subunit		99751634	protein-coding		WP_005826571.1	323	QWU49_RS11505
NZ_CP129143.1	2935389	2935649		minus	hypothetical protein		99751635	protein-coding		WP_005826570.1	86	QWU49_RS11510
NZ_CP129143.1	2935662	2936015		minus	phage holin family protein		99751636	protein-coding		WP_005826569.1	117	QWU49_RS11515
NZ_CP129143.1	2936035	2936244		minus	YtxH domain-containing protein		99751637	protein-coding		WP_005826568.1	69	QWU49_RS11520
NZ_CP129143.1	2936338	2937615		minus	DEAD/DEAH box helicase		99751638	protein-coding		WP_005826566.1	425	QWU49_RS11525
NZ_CP129143.1	2937790	2938194		plus	lipocalin-like domain-containing protein		99751639	protein-coding		WP_172685027.1	134	QWU49_RS11530
NZ_CP129143.1	2938243	2938743		plus	SPOR domain-containing protein		99751640	protein-coding		WP_005826564.1	166	QWU49_RS11535
NZ_CP129143.1	2939279	2940103		plus	3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ	99751641	protein-coding		WP_005826562.1	274	QWU49_RS11540
NZ_CP129143.1	2940111	2941664		plus	SLC13 family permease		99751642	protein-coding		WP_005826561.1	517	QWU49_RS11545
NZ_CP129143.1	2941687	2942292		plus	adenylyl-sulfate kinase	cysC	99751643	protein-coding		WP_005826559.1	201	QWU49_RS11550
NZ_CP129143.1	2942299	2943210		plus	sulfate adenylyltransferase subunit CysD	cysD	99751644	protein-coding		WP_005826557.1	303	QWU49_RS11555
NZ_CP129143.1	2943251	2944723		plus	sulfate adenylyltransferase subunit CysN	cysN	99751645	protein-coding		WP_005826555.1	490	QWU49_RS11560
NZ_CP129143.1	2944787	2945893		plus	sulfotransferase family protein		99751646	protein-coding		WP_005826550.1	368	QWU49_RS11565
NZ_CP129143.1	2945919	2946884		plus	PCMD domain-containing protein		99751647	protein-coding		WP_034525516.1	321	QWU49_RS11570
NZ_CP129143.1	2946959	2947711		minus	YjbH domain-containing protein		99751648	protein-coding		WP_034523133.1	250	QWU49_RS11575
NZ_CP129143.1	2947839	2948963		minus	OmpA family protein		99751649	protein-coding		WP_117749940.1	374	QWU49_RS11580
NZ_CP129143.1	2949006	2949923		minus	DUF3869 domain-containing protein		99751650	protein-coding		WP_005827850.1	305	QWU49_RS11585
NZ_CP129143.1	2949937	2950920		minus	uncharacterized gene		99751651	pseudogene				QWU49_RS11590
NZ_CP129143.1	2951376	2951579		minus	hypothetical protein		99751652	protein-coding		WP_225982718.1	67	QWU49_RS11595
NZ_CP129143.1	2951785	2952924		plus	site-specific integrase		99751653	protein-coding		WP_005827858.1	379	QWU49_RS11600
NZ_CP129143.1	2953267	2954514		plus	hypothetical protein		99751654	protein-coding		WP_005836064.1	415	QWU49_RS11605
NZ_CP129143.1	2954528	2955403		plus	DUF3869 domain-containing protein		99751655	protein-coding		WP_005827864.1	291	QWU49_RS11610
NZ_CP129143.1	2955444	2956583		plus	OmpA family protein		99751656	protein-coding		WP_005827866.1	379	QWU49_RS11615
NZ_CP129143.1	2956711	2957463		plus	YjbH domain-containing protein		99751657	protein-coding		WP_034523133.1	250	QWU49_RS11620
NZ_CP129143.1	2957579	2958004		plus	Holliday junction resolvase RuvX	ruvX	99751658	protein-coding		WP_005827870.1	141	QWU49_RS11625
NZ_CP129143.1	2958048	2958605		plus	peptide deformylase	def	99751659	protein-coding		WP_005827872.1	185	QWU49_RS11630
NZ_CP129143.1	2958723	2960783		plus	tetratricopeptide repeat protein		99751660	protein-coding		WP_005827873.1	686	QWU49_RS11635
NZ_CP129143.1	2960863	2962803		plus	threonine--tRNA ligase	thrS	99751661	protein-coding		WP_005827875.1	646	QWU49_RS11640
NZ_CP129143.1	2962924	2963526		plus	translation initiation factor IF-3	infC	99751662	protein-coding		WP_005827878.1	200	QWU49_RS11645
NZ_CP129143.1	2963594	2963791		plus	50S ribosomal protein L35	rpmI	99751663	protein-coding		WP_005827880.1	65	QWU49_RS11650
NZ_CP129143.1	2963892	2964242		plus	50S ribosomal protein L20	rplT	99751664	protein-coding		WP_004289896.1	116	QWU49_RS11655
NZ_CP129143.1	2964781	2966088		minus	phenylacetate--CoA ligase		99751665	protein-coding		WP_005827882.1	435	QWU49_RS11660
NZ_CP129143.1	2966119	2966700		minus	indolepyruvate oxidoreductase subunit beta		99751666	protein-coding		WP_005827884.1	193	QWU49_RS11665
NZ_CP129143.1	2966705	2968297		minus	thiamine pyrophosphate-dependent enzyme		99751667	protein-coding		WP_005827886.1	530	QWU49_RS11670
NZ_CP129143.1	2968374	2969405		minus	endolytic transglycosylase MltG	mltG	99751668	protein-coding		WP_005827888.1	343	QWU49_RS11675
NZ_CP129143.1	2969472	2970383		minus	TolB family protein		99751669	protein-coding		WP_034525590.1	303	QWU49_RS11680
NZ_CP129143.1	2970628	2970795		minus	hypothetical protein		99751670	protein-coding		WP_005827893.1	55	QWU49_RS11685
NZ_CP129143.1	2970909	2971214		minus	hypothetical protein		99751671	protein-coding		WP_005827897.1	101	QWU49_RS11690
NZ_CP129143.1	2971594	2971666		minus	tRNA-Thr		99751672	tRNA				QWU49_RS11695
NZ_CP129143.1	2971866	2973539		plus	SDR family NAD(P)-dependent oxidoreductase		99751673	protein-coding		WP_008662990.1	557	QWU49_RS11700
NZ_CP129143.1	2973680	2976148		plus	SLBB domain-containing protein		99751674	protein-coding		WP_005827906.1	822	QWU49_RS11705
NZ_CP129143.1	2976157	2977263		plus	Wzz/FepE/Etk N-terminal domain-containing protein		99751675	protein-coding		WP_005827908.1	368	QWU49_RS11710
NZ_CP129143.1	2977242	2977589		plus	UpxY family transcription antiterminator		99751676	protein-coding		WP_005827910.1	115	QWU49_RS11715
NZ_CP129143.1	2977589	2978047		plus	WbuC family cupin fold metalloprotein		99751677	protein-coding		WP_008662999.1	152	QWU49_RS11720
NZ_CP129143.1	2978044	2979252		minus	ROK family transcriptional regulator		99751678	protein-coding		WP_005827914.1	402	QWU49_RS11725
NZ_CP129143.1	2979491	2980591		plus	DUF4434 domain-containing protein		99751679	protein-coding		WP_005827916.1	366	QWU49_RS11730
NZ_CP129143.1	2980604	2982004		plus	sugar porter family MFS transporter		99751680	protein-coding		WP_005827917.1	466	QWU49_RS11735
NZ_CP129143.1	2982028	2983203		plus	AGE family epimerase/isomerase		99751681	protein-coding		WP_005827920.1	391	QWU49_RS11740
NZ_CP129143.1	2983231	2986338		plus	SusC/RagA family TonB-linked outer membrane protein		99751682	protein-coding		WP_005827922.1	1035	QWU49_RS11745
NZ_CP129143.1	2986373	2988064		plus	RagB/SusD family nutrient uptake outer membrane protein		99751683	protein-coding		WP_005827924.1	563	QWU49_RS11750
NZ_CP129143.1	2988122	2989222		plus	DUF4838 domain-containing protein		99751684	protein-coding		WP_005827926.1	366	QWU49_RS11755
NZ_CP129143.1	2989299	2989976		plus	hypothetical protein		99751685	protein-coding		WP_005827928.1	225	QWU49_RS11760
NZ_CP129143.1	2990000	2993170		plus	DUF5107 domain-containing protein		99751686	protein-coding		WP_080545837.1	1056	QWU49_RS11765
NZ_CP129143.1	2993206	2996031		plus	DUF4434 domain-containing protein		99751687	protein-coding		WP_005827931.1	941	QWU49_RS11770
NZ_CP129143.1	2996096	2997271		minus	molecular chaperone DnaJ	dnaJ	99751688	protein-coding		WP_005827932.1	391	QWU49_RS11775
NZ_CP129143.1	2997283	2997915		minus	nucleotide exchange factor GrpE		99751689	protein-coding		WP_005827933.1	210	QWU49_RS11780
NZ_CP129143.1	2998137	2999756		plus	ABC-F family ATP-binding cassette domain-containing protein		99751690	protein-coding		WP_005827934.1	539	QWU49_RS11785
NZ_CP129143.1	3000037	3001089		minus	leucine-rich repeat domain-containing protein		99751691	protein-coding		WP_005827936.1	350	QWU49_RS11790
NZ_CP129143.1	3001202	3002098		plus	CPBP family intramembrane glutamic endopeptidase		99751692	protein-coding		WP_005827938.1	298	QWU49_RS11795
NZ_CP129143.1	3002166	3004301		minus	Tex family protein		99751693	protein-coding		WP_034525565.1	711	QWU49_RS11800
NZ_CP129143.1	3004434	3004997		plus	hypothetical protein		99751694	protein-coding		WP_008663017.1	187	QWU49_RS11805
NZ_CP129143.1	3004990	3006900		plus	sensor histidine kinase		99751695	protein-coding		WP_034525596.1	636	QWU49_RS11810
NZ_CP129143.1	3006927	3008672		plus	bifunctional metallophosphatase/5'-nucleotidase		99751696	protein-coding		WP_005827948.1	581	QWU49_RS11815
NZ_CP129143.1	3008718	3009056		plus	hypothetical protein		99751697	protein-coding		WP_034525598.1	112	QWU49_RS11820
NZ_CP129143.1	3009208	3011532		plus	TonB-dependent receptor		99751698	protein-coding		WP_005827955.1	774	QWU49_RS11825
NZ_CP129143.1	3011607	3012485		plus	helix-turn-helix domain-containing protein		99751699	protein-coding		WP_005827957.1	292	QWU49_RS11830
NZ_CP129143.1	3012548	3013309		plus	creatininase family protein		99751700	protein-coding		WP_005827959.1	253	QWU49_RS11835
NZ_CP129143.1	3013497	3013919		minus	BT0820 family HAD-type phosphatase		99751701	protein-coding		WP_005827961.1	140	QWU49_RS11840
NZ_CP129143.1	3013959	3015263		minus	carboxypeptidase-like regulatory domain-containing protein		99751702	protein-coding		WP_172679954.1	434	QWU49_RS11845
NZ_CP129143.1	3015305	3016552		minus	YjbH domain-containing protein		99751703	protein-coding		WP_005827964.1	415	QWU49_RS11850
NZ_CP129143.1	3016594	3017304		minus	YjbH domain-containing protein		99751704	protein-coding		WP_005827966.1	236	QWU49_RS11855
NZ_CP129143.1	3017298	3018407		minus	GDP-mannose 4,6-dehydratase	gmd	99751705	protein-coding		WP_005827968.1	369	QWU49_RS11860
NZ_CP129143.1	3018440	3019159		minus	WecB/TagA/CpsF family glycosyltransferase		99751706	protein-coding		WP_005827970.1	239	QWU49_RS11865
NZ_CP129143.1	3019313	3020413		minus	GDP-L-fucose synthase family protein		99751707	protein-coding		WP_005827972.1	366	QWU49_RS11870
NZ_CP129143.1	3020450	3021568		minus	glycosyltransferase family 4 protein		99751708	protein-coding		WP_005827975.1	372	QWU49_RS11875
NZ_CP129143.1	3021546	3022616		minus	glycosyltransferase family 4 protein		99751709	protein-coding		WP_005827977.1	356	QWU49_RS11880
NZ_CP129143.1	3022629	3023723		minus	glycosyltransferase family 4 protein		99751710	protein-coding		WP_005827979.1	364	QWU49_RS11885
NZ_CP129143.1	3023729	3024730		minus	glycosyltransferase family 2 protein		99751711	protein-coding		WP_005827981.1	333	QWU49_RS11890
NZ_CP129143.1	3024770	3025531		minus	glycosyltransferase family 32 protein		99751712	protein-coding		WP_005827983.1	253	QWU49_RS11895
NZ_CP129143.1	3025536	3025943		minus	serine O-acetyltransferase		99751713	protein-coding		WP_050758074.1	135	QWU49_RS11900
NZ_CP129143.1	3026123	3027130		minus	acyltransferase family protein		99751714	protein-coding		WP_080545838.1	335	QWU49_RS11905
NZ_CP129143.1	3027168	3028067		minus	glycosyltransferase family 2 protein		99751715	protein-coding		WP_005827989.1	299	QWU49_RS11910
NZ_CP129143.1	3028093	3028896		minus	hypothetical protein		99751716	protein-coding		WP_005827991.1	267	QWU49_RS11915
NZ_CP129143.1	3028893	3030041		minus	NAD-dependent epimerase/dehydratase family protein		99751717	protein-coding		WP_005827992.1	382	QWU49_RS11920
NZ_CP129143.1	3030054	3031025		minus	acyltransferase family protein		99751718	protein-coding		WP_005827994.1	323	QWU49_RS11925
NZ_CP129143.1	3031022	3031615		minus	serine acetyltransferase		99751719	protein-coding		WP_005827996.1	197	QWU49_RS11930
NZ_CP129143.1	3031623	3032675		minus	hypothetical protein		99751720	protein-coding		WP_005827999.1	350	QWU49_RS11935
NZ_CP129143.1	3032706	3033689		minus	hypothetical protein		99751721	protein-coding		WP_005828001.1	327	QWU49_RS11940
NZ_CP129143.1	3033914	3035464		minus	hypothetical protein		99751722	protein-coding		WP_005828003.1	516	QWU49_RS11945
NZ_CP129143.1	3035448	3035951		minus	hypothetical protein		99751723	protein-coding		WP_333558369.1	167	QWU49_RS11950
NZ_CP129143.1	3036738	3038075		minus	nucleotide sugar dehydrogenase		99751724	protein-coding		WP_005828007.1	445	QWU49_RS11955
NZ_CP129143.1	3038511	3038666		minus	hypothetical protein		99751725	protein-coding		WP_005828011.1	51	QWU49_RS11960
NZ_CP129143.1	3038807	3040903		plus	BT4734/BF3469 family protein		99751726	protein-coding		WP_034525568.1	698	QWU49_RS11965
NZ_CP129143.1	3040909	3041160		minus	DUF4248 domain-containing protein		99751727	protein-coding		WP_005828017.1	83	QWU49_RS11970
NZ_CP129143.1	3041445	3041984		plus	hypothetical protein		99751728	protein-coding		WP_005828019.1	179	QWU49_RS11975
NZ_CP129143.1	3042076	3042189		plus	smalltalk protein		99751729	protein-coding		WP_005828021.1	37	QWU49_RS11980
NZ_CP129143.1	3042194	3042643		plus	N-acetylmuramoyl-L-alanine amidase		99751730	protein-coding		WP_005828023.1	149	QWU49_RS11985
NZ_CP129143.1	3042633	3043172		minus	UpxY family transcription antiterminator		99751731	protein-coding		WP_005828025.1	179	QWU49_RS11990
NZ_CP129143.1	3043351	3045744		minus	GumC family protein		99751732	protein-coding		WP_005828027.1	797	QWU49_RS11995
NZ_CP129143.1	3045761	3046588		minus	polysaccharide biosynthesis/export family protein		99751733	protein-coding		WP_016273479.1	275	QWU49_RS12000
NZ_CP129143.1	3046627	3048030		minus	undecaprenyl-phosphate glucose phosphotransferase		99751734	protein-coding		WP_005828031.1	467	QWU49_RS12005
NZ_CP129143.1	3048534	3049460		minus	tyrosine-type recombinase/integrase		99751735	protein-coding		WP_034525571.1	308	QWU49_RS12010
NZ_CP129143.1	3049605	3050189		minus	Crp/Fnr family transcriptional regulator		99751736	protein-coding		WP_005828036.1	194	QWU49_RS12015
NZ_CP129143.1	3050277	3051626		minus	MATE family efflux transporter		99751737	protein-coding		WP_005828037.1	449	QWU49_RS12020
NZ_CP129143.1	3051855	3051944		plus	tRNA-Ser		99751738	tRNA				QWU49_RS12025
NZ_CP129143.1	3051948	3052020		plus	tRNA-Lys		99751739	tRNA				QWU49_RS12030
NZ_CP129143.1	3052036	3052107		plus	tRNA-Glu		99751740	tRNA				QWU49_RS12035
NZ_CP129143.1	3052207	3052620		plus	hypothetical protein		99751741	protein-coding		WP_005828038.1	137	QWU49_RS12040
NZ_CP129143.1	3052716	3053363		plus	DedA family protein		99751742	protein-coding		WP_005828039.1	215	QWU49_RS12045
NZ_CP129143.1	3053392	3054039		plus	DUF47 domain-containing protein		99751743	protein-coding		WP_005828040.1	215	QWU49_RS12050
NZ_CP129143.1	3054052	3055065		plus	inorganic phosphate transporter		99751744	protein-coding		WP_005828041.1	337	QWU49_RS12055
NZ_CP129143.1	3055159	3056829		plus	putative transporter		99751745	protein-coding		WP_005828042.1	556	QWU49_RS12060
NZ_CP129143.1	3056884	3058872		plus	fructose-1,6-bisphosphatase		99751746	protein-coding		WP_005828043.1	662	QWU49_RS12065
NZ_CP129143.1	3058874	3060160		minus	LA_2272 family surface repeat-containing protein		99751747	protein-coding		WP_005828044.1	428	QWU49_RS12070
NZ_CP129143.1	3060169	3061716		minus	sulfatase		99751748	protein-coding		WP_005828045.1	515	QWU49_RS12075
NZ_CP129143.1	3061772	3063430		minus	long-chain fatty acid--CoA ligase		99751749	protein-coding		WP_005828046.1	552	QWU49_RS12080
NZ_CP129143.1	3063531	3065498		minus	TonB-dependent receptor		99751750	protein-coding		WP_005828047.1	655	QWU49_RS12085
NZ_CP129143.1	3065519	3066595		minus	GDP-L-fucose synthase family protein		99751751	protein-coding		WP_034525574.1	358	QWU49_RS12090
NZ_CP129143.1	3066622	3067698		minus	GDP-mannose 4,6-dehydratase	gmd	99751752	protein-coding		WP_005828049.1	358	QWU49_RS12095
NZ_CP129143.1	3067773	3068607		minus	uncharacterized gene		99751753	pseudogene				QWU49_RS12100
NZ_CP129143.1	3068736	3070211		plus	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	gnd	99751754	protein-coding		WP_034523384.1	491	QWU49_RS12105
NZ_CP129143.1	3070229	3071725		plus	glucose-6-phosphate dehydrogenase	zwf	99751755	protein-coding		WP_034525610.1	498	QWU49_RS12110
NZ_CP129143.1	3071722	3072438		plus	6-phosphogluconolactonase	pgl	99751756	protein-coding		WP_005828055.1	238	QWU49_RS12115
NZ_CP129143.1	3072431	3073474		minus	DUF2776 family protein		99751757	protein-coding		WP_005828056.1	347	QWU49_RS12120
NZ_CP129143.1	3073574	3074218		minus	pyridoxamine 5'-phosphate oxidase	pdxH	99751758	protein-coding		WP_005828057.1	214	QWU49_RS12125
NZ_CP129143.1	3074535	3075221		minus	energy transducer TonB		99751759	protein-coding		WP_005828058.1	228	QWU49_RS12130
NZ_CP129143.1	3075634	3076335		minus	LytR/AlgR family response regulator transcription factor		99751760	protein-coding		WP_005828060.1	233	QWU49_RS12135
NZ_CP129143.1	3076332	3077399		minus	sensor histidine kinase		99751761	protein-coding		WP_005828062.1	355	QWU49_RS12140
NZ_CP129143.1	3077645	3078865		minus	ABC transporter permease		99751762	protein-coding		WP_005828065.1	406	QWU49_RS12145
NZ_CP129143.1	3078919	3079665		minus	ABC transporter ATP-binding protein		99751763	protein-coding		WP_005828066.1	248	QWU49_RS12150
NZ_CP129143.1	3079681	3080910		minus	efflux RND transporter periplasmic adaptor subunit		99751764	protein-coding		WP_005828067.1	409	QWU49_RS12155
NZ_CP129143.1	3080923	3082323		minus	TolC family protein		99751765	protein-coding		WP_005836286.1	466	QWU49_RS12160
NZ_CP129143.1	3082534	3082755		plus	DUF4492 domain-containing protein		99751766	protein-coding		WP_005836288.1	73	QWU49_RS12165
NZ_CP129143.1	3082872	3084446		plus	cytochrome ubiquinol oxidase subunit I		99751767	protein-coding		WP_005828071.1	524	QWU49_RS12170
NZ_CP129143.1	3084474	3085622		plus	cytochrome d ubiquinol oxidase subunit II		99751768	protein-coding		WP_005828073.1	382	QWU49_RS12175
NZ_CP129143.1	3085698	3086402		minus	monofunctional biosynthetic peptidoglycan transglycosylase	mtgA	99751769	protein-coding		WP_005828075.1	234	QWU49_RS12180
NZ_CP129143.1	3086483	3087157		minus	OmpA family protein		99751770	protein-coding		WP_005828077.1	224	QWU49_RS12185
NZ_CP129143.1	3087258	3088586		minus	MATE family efflux transporter		99751771	protein-coding		WP_005828079.1	442	QWU49_RS12190
NZ_CP129143.1	3088619	3089956		minus	ABC transporter substrate-binding protein		99751772	protein-coding		WP_175522695.1	445	QWU49_RS12195
NZ_CP129143.1	3090001	3090792		minus	ABC transporter permease		99751773	protein-coding		WP_005828082.1	263	QWU49_RS12200
NZ_CP129143.1	3090789	3091562		minus	ABC transporter permease		99751774	protein-coding		WP_005828083.1	257	QWU49_RS12205
NZ_CP129143.1	3091579	3092985		minus	polyamine ABC transporter ATP-binding protein	potA	99751775	protein-coding		WP_005828085.1	468	QWU49_RS12210
NZ_CP129143.1	3093199	3093960		plus	SDR family oxidoreductase		99751776	protein-coding		WP_034525612.1	253	QWU49_RS12215
NZ_CP129143.1	3094061	3096265		plus	alpha-galactosidase		99751777	protein-coding		WP_005828091.1	734	QWU49_RS12220
NZ_CP129143.1	3096609	3096681		minus	tRNA-Lys		99751778	tRNA				QWU49_RS12225
NZ_CP129143.1	3096820	3098517		plus	energy-dependent translational throttle protein EttA	ettA	99751779	protein-coding		WP_005828098.1	565	QWU49_RS12230
NZ_CP129143.1	3098742	3101489		plus	TonB-dependent receptor		99751780	protein-coding		WP_005828100.1	915	QWU49_RS12235
NZ_CP129143.1	3101502	3103994		plus	choice-of-anchor J domain-containing protein		99751781	protein-coding		WP_008663142.1	830	QWU49_RS12240
NZ_CP129143.1	3104092	3105381		plus	DNA/RNA non-specific endonuclease		99751782	protein-coding		WP_005828102.1	429	QWU49_RS12245
NZ_CP129143.1	3105529	3106866		plus	DEAD/DEAH box helicase		99751783	protein-coding		WP_005828103.1	445	QWU49_RS12250
NZ_CP129143.1	3107141	3108208		plus	3-phosphoserine/phosphohydroxythreonine transaminase	serC	99751784	protein-coding		WP_005828105.1	355	QWU49_RS12255
NZ_CP129143.1	3108319	3109239		plus	NAD(P)-dependent oxidoreductase		99751785	protein-coding		WP_005828107.1	306	QWU49_RS12260
NZ_CP129143.1	3109343	3110590		plus	DUF1015 domain-containing protein		99751786	protein-coding		WP_005828109.1	415	QWU49_RS12265
NZ_CP129143.1	3110721	3111296		plus	flavodoxin family protein		99751787	protein-coding		WP_005828115.1	191	QWU49_RS12270
NZ_CP129143.1	3111315	3111716		plus	FKBP-type peptidyl-prolyl cis-trans isomerase		99751788	protein-coding		WP_005828117.1	133	QWU49_RS12275
NZ_CP129143.1	3111781	3111963		plus	hypothetical protein		99751789	protein-coding		WP_005828120.1	60	QWU49_RS12280
NZ_CP129143.1	3112073	3113413		plus	MATE family efflux transporter		99751790	protein-coding		WP_005828124.1	446	QWU49_RS12285
NZ_CP129143.1	3113410	3114567		minus	glycerate kinase		99751791	protein-coding		WP_034525615.1	385	QWU49_RS12290
NZ_CP129143.1	3115018	3115749		plus	hypothetical protein		99751792	protein-coding		WP_074668557.1	243	QWU49_RS12295
NZ_CP129143.1	3115999	3116148		plus	hypothetical protein		99751793	protein-coding		WP_005828133.1	49	QWU49_RS12300
NZ_CP129143.1	3116452	3117048		plus	IMPACT family protein		99751794	protein-coding		WP_005828136.1	198	QWU49_RS12305
NZ_CP129143.1	3117206	3118330		plus	HpaII family restriction endonuclease		99751795	protein-coding		WP_005828138.1	374	QWU49_RS12310
NZ_CP129143.1	3118395	3118958		plus	nitroreductase family protein		99751796	protein-coding		WP_005828141.1	187	QWU49_RS12315
NZ_CP129143.1	3119070	3121400		minus	TonB-dependent receptor		99751797	protein-coding		WP_005828142.1	776	QWU49_RS12320
NZ_CP129143.1	3121631	3121999		minus	GntR family transcriptional regulator		99751798	protein-coding		WP_005828145.1	122	QWU49_RS12325
NZ_CP129143.1	3122003	3122797		minus	hypothetical protein		99751799	protein-coding		WP_005828147.1	264	QWU49_RS12330
NZ_CP129143.1	3122794	3123618		minus	ABC transporter ATP-binding protein		99751800	protein-coding		WP_005828149.1	274	QWU49_RS12335
NZ_CP129143.1	3123736	3124398		minus	PAQR family membrane homeostasis protein TrhA	trhA	99751801	protein-coding		WP_005828151.1	220	QWU49_RS12340
