Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP042285.1	2746734	2747834		plus	sensor histidine kinase		93523670	protein-coding		WP_057326177.1	366	FQN59_RS11010
NZ_CP042285.1	2747850	2748980		plus	sensor histidine kinase		93523671	protein-coding		WP_008779247.1	376	FQN59_RS11015
NZ_CP042285.1	2748983	2749834		plus	sensor histidine kinase		93523672	protein-coding		WP_005867658.1	283	FQN59_RS11020
NZ_CP042285.1	2749846	2751009		plus	PP2C family protein-serine/threonine phosphatase		93523673	protein-coding		WP_005859268.1	387	FQN59_RS11025
NZ_CP042285.1	2751407	2751670		minus	tetratricopeptide repeat protein		93523674	protein-coding		WP_005859264.1	87	FQN59_RS11030
NZ_CP042285.1	2751832	2754180		plus	type I DNA topoisomerase	topA	93523675	protein-coding		WP_008772731.1	782	FQN59_RS11035
NZ_CP042285.1	2754258	2755136		minus	VIT1/CCC1 transporter family protein		93523676	protein-coding		WP_005867660.1	292	FQN59_RS11040
NZ_CP042285.1	2755146	2756939		minus	arginine--tRNA ligase	argS	93523677	protein-coding		WP_005867661.1	597	FQN59_RS11045
NZ_CP042285.1	2757042	2757314		minus	HU family DNA-binding protein		93523678	protein-coding		WP_005859256.1	90	FQN59_RS11050
NZ_CP042285.1	2757501	2758223		plus	rhomboid family intramembrane serine protease		93523679	protein-coding		WP_005859254.1	240	FQN59_RS11055
NZ_CP042285.1	2758204	2759082		plus	rhomboid family intramembrane serine protease		93523680	protein-coding		WP_012056087.1	292	FQN59_RS11060
NZ_CP042285.1	2759092	2760189		plus	endonuclease/exonuclease/phosphatase family protein		93523681	protein-coding		WP_009276208.1	365	FQN59_RS11065
NZ_CP042285.1	2760200	2760754		minus	DUF4468 domain-containing protein		93523682	protein-coding		WP_005859247.1	184	FQN59_RS11070
NZ_CP042285.1	2760775	2761749		minus	DUF4468 domain-containing protein		93523683	protein-coding		WP_211736910.1	324	FQN59_RS11075
NZ_CP042285.1	2761922	2764921		plus	protein translocase subunit SecDF	secDF	93523684	protein-coding		WP_005859243.1	999	FQN59_RS11080
NZ_CP042285.1	2765020	2765952		plus	tyrosine-type recombinase/integrase		93523685	protein-coding		WP_005859241.1	310	FQN59_RS11085
NZ_CP042285.1	2766456	2767553		plus	transcriptional regulator		93523686	protein-coding		WP_211736912.1	365	FQN59_RS11090
NZ_CP042285.1	2767567	2767956		plus	hypothetical protein		93523687	protein-coding		WP_048927193.1	129	FQN59_RS11095
NZ_CP042285.1	2767953	2768363		minus	N-acetylmuramoyl-L-alanine amidase		93523688	protein-coding		WP_211736915.1	136	FQN59_RS11100
NZ_CP042285.1	2768536	2769024		minus	hypothetical protein		93523689	protein-coding		WP_005859232.1	162	FQN59_RS11105
NZ_CP042285.1	2769157	2769588		plus	hypothetical protein		93523690	protein-coding		WP_005859229.1	143	FQN59_RS11110
NZ_CP042285.1	2769720	2769956		plus	hypothetical protein		93523691	protein-coding		WP_036617756.1	78	FQN59_RS11115
NZ_CP042285.1	2769953	2771887		plus	polysaccharide biosynthesis protein		93523692	protein-coding		WP_122382464.1	644	FQN59_RS11120
NZ_CP042285.1	2772306	2772788		plus	uncharacterized gene		93523693	pseudogene				FQN59_RS11125
NZ_CP042285.1	2772981	2774321		plus	UDP binding domain-containing protein		93523694	protein-coding		WP_283093129.1	446	FQN59_RS11130
NZ_CP042285.1	2774325	2775392		plus	NAD-dependent epimerase/dehydratase family protein		93523695	protein-coding		WP_005867683.1	355	FQN59_RS11135
NZ_CP042285.1	2775539	2776732		plus	GDP-L-fucose synthase family protein		93523696	protein-coding		WP_005867684.1	397	FQN59_RS11140
NZ_CP042285.1	2776763	2777875		plus	GDP-mannose 4,6-dehydratase	gmd	93523697	protein-coding		WP_005867685.1	370	FQN59_RS11145
NZ_CP042285.1	2778387	2779901		plus	lipid II flippase MurJ		93523698	protein-coding		WP_122369004.1	504	FQN59_RS11150
NZ_CP042285.1	2780474	2781295		plus	hypothetical protein		93523699	protein-coding		WP_249222444.1	273	FQN59_RS11155
NZ_CP042285.1	2781328	2781909		plus	maltose acetyltransferase		93523700	protein-coding		WP_122369006.1	193	FQN59_RS11160
NZ_CP042285.1	2781923	2782954		plus	glycosyltransferase		93523701	protein-coding		WP_122369007.1	343	FQN59_RS11165
NZ_CP042285.1	2782958	2783863		plus	alpha-1,2-fucosyltransferase		93523702	protein-coding		WP_005867692.1	301	FQN59_RS11170
NZ_CP042285.1	2783868	2784755		plus	hypothetical protein		93523703	protein-coding		WP_233554130.1	295	FQN59_RS11175
NZ_CP042285.1	2784769	2785413		plus	hypothetical protein		93523704	protein-coding		WP_122382463.1	214	FQN59_RS11180
NZ_CP042285.1	2785447	2785671		plus	acyl carrier protein		93523705	protein-coding		WP_005867792.1	74	FQN59_RS11185
NZ_CP042285.1	2785677	2786423		plus	SDR family NAD(P)-dependent oxidoreductase		93523706	protein-coding		WP_122382462.1	248	FQN59_RS11190
NZ_CP042285.1	2786436	2787482		plus	3-oxoacyl-ACP synthase III family protein		93523707	protein-coding		WP_122382461.1	348	FQN59_RS11195
NZ_CP042285.1	2787489	2787710		plus	acyl carrier protein		93523708	protein-coding		WP_005867797.1	73	FQN59_RS11200
NZ_CP042285.1	2787716	2788933		plus	ANL family adenylate-forming protein		93523709	protein-coding		WP_005867799.1	405	FQN59_RS11205
NZ_CP042285.1	2788930	2789658		plus	SDR family NAD(P)-dependent oxidoreductase		93523710	protein-coding		WP_122382460.1	242	FQN59_RS11210
NZ_CP042285.1	2789889	2790482		plus	sugar transferase		93523711	protein-coding		WP_005867802.1	197	FQN59_RS11215
NZ_CP042285.1	2790513	2791832		plus	DegT/DnrJ/EryC1/StrS family aminotransferase		93523712	protein-coding		WP_005867804.1	439	FQN59_RS11220
NZ_CP042285.1	2791928	2792605		plus	uncharacterized gene		93523713	pseudogene				FQN59_RS11225
NZ_CP042285.1	2792950	2793984		plus	Fic family protein		93523714	protein-coding		WP_121961604.1	344	FQN59_RS11230
NZ_CP042285.1	2794220	2796223		plus	urocanate hydratase		93523715	protein-coding		WP_196008625.1	667	FQN59_RS11235
NZ_CP042285.1	2796220	2797125		plus	glutamate formimidoyltransferase	ftcD	93523716	protein-coding		WP_211736917.1	301	FQN59_RS11240
NZ_CP042285.1	2797129	2798379		plus	imidazolonepropionase	hutI	93523717	protein-coding		WP_005859151.1	416	FQN59_RS11245
NZ_CP042285.1	2798415	2799038		plus	cyclodeaminase/cyclohydrolase family protein		93523718	protein-coding		WP_008779294.1	207	FQN59_RS11250
NZ_CP042285.1	2799042	2800538		plus	histidine ammonia-lyase	hutH	93523719	protein-coding		WP_057327372.1	498	FQN59_RS11255
NZ_CP042285.1	2800638	2801792		plus	acyltransferase		93523720	protein-coding		WP_211736919.1	384	FQN59_RS11260
NZ_CP042285.1	2801910	2803019		minus	Mrp/NBP35 family ATP-binding protein		93523721	protein-coding		WP_005859141.1	369	FQN59_RS11265
NZ_CP042285.1	2803047	2803805		minus	tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB	93523722	protein-coding		WP_211736922.1	252	FQN59_RS11270
NZ_CP042285.1	2803951	2805849		plus	glycosyltransferase 87 family protein		93523723	protein-coding		WP_122380355.1	632	FQN59_RS11275
NZ_CP042285.1	2805952	2806025		minus	tRNA-Asn		93523724	tRNA				FQN59_RS11280
NZ_CP042285.1	2806069	2806142		minus	tRNA-Asn		93523725	tRNA				FQN59_RS11285
NZ_CP042285.1	2806174	2806247		minus	tRNA-Asn		93523726	tRNA				FQN59_RS11290
NZ_CP042285.1	2806358	2807335		plus	adenosine kinase		93523727	protein-coding		WP_044546014.1	325	FQN59_RS11295
NZ_CP042285.1	2807384	2809090		plus	S41 family peptidase		93523728	protein-coding		WP_044546013.1	568	FQN59_RS11300
NZ_CP042285.1	2809161	2810339		minus	metallophosphoesterase		93523729	protein-coding		WP_211736924.1	392	FQN59_RS11305
NZ_CP042285.1	2810342	2811436		minus	metallophosphoesterase		93523730	protein-coding		WP_211736925.1	364	FQN59_RS11310
NZ_CP042285.1	2811821	2812132		minus	winged helix-turn-helix domain-containing protein		301046727	protein-coding		WP_416339360.1	103	FQN59_RS22960
NZ_CP042285.1	2812288	2812542		plus	uncharacterized gene		93523731	pseudogene				FQN59_RS11320
NZ_CP042285.1	2812732	2813373		minus	SagB/ThcOx family dehydrogenase		93523732	protein-coding		WP_211736928.1	213	FQN59_RS11325
NZ_CP042285.1	2813548	2816007		plus	outer membrane beta-barrel family protein		93523733	protein-coding		WP_211736930.1	819	FQN59_RS11330
NZ_CP042285.1	2816211	2818685		plus	outer membrane beta-barrel family protein		93523734	protein-coding		WP_211736932.1	824	FQN59_RS11335
NZ_CP042285.1	2818842	2820596		plus	DUF6057 family protein		93523735	protein-coding		WP_211736934.1	584	FQN59_RS11340
NZ_CP042285.1	2820599	2822107		plus	TolB family protein		93523736	protein-coding		WP_211736936.1	502	FQN59_RS11345
NZ_CP042285.1	2822146	2824146		plus	fructose-1,6-bisphosphatase		93523737	protein-coding		WP_008772677.1	666	FQN59_RS11350
NZ_CP042285.1	2824439	2824849		minus	hypothetical protein		93523738	protein-coding		WP_005867839.1	136	FQN59_RS11355
NZ_CP042285.1	2824924	2826480		minus	RagB/SusD family nutrient uptake outer membrane protein		93523739	protein-coding		WP_005867840.1	518	FQN59_RS11360
NZ_CP042285.1	2826499	2829360		minus	SusC/RagA family TonB-linked outer membrane protein		93523740	protein-coding		WP_080707547.1	953	FQN59_RS11365
NZ_CP042285.1	2829642	2832644		plus	SusC/RagA family TonB-linked outer membrane protein		93523741	protein-coding		WP_008777904.1	1000	FQN59_RS11370
NZ_CP042285.1	2832662	2834236		plus	RagB/SusD family nutrient uptake outer membrane protein		93523742	protein-coding		WP_048928124.1	524	FQN59_RS11375
NZ_CP042285.1	2834781	2836028		plus	uncharacterized gene		93523743	pseudogene				FQN59_RS11380
NZ_CP042285.1	2836077	2837111		plus	iron ABC transporter permease		93523744	protein-coding		WP_048928125.1	344	FQN59_RS11385
NZ_CP042285.1	2837117	2838121		plus	ABC transporter ATP-binding protein		93523745	protein-coding		WP_048928126.1	334	FQN59_RS11390
NZ_CP042285.1	2838136	2839482		plus	MATE family efflux transporter		93523746	protein-coding		WP_048928127.1	448	FQN59_RS11395
NZ_CP042285.1	2839567	2840160		plus	DUF4251 domain-containing protein		93523747	protein-coding		WP_005859017.1	197	FQN59_RS11400
NZ_CP042285.1	2840273	2840659		plus	co-chaperone GroES		93523748	protein-coding		WP_005859009.1	128	FQN59_RS11405
NZ_CP042285.1	2840751	2841548		plus	sulfide/dihydroorotate dehydrogenase-like FAD/NAD-binding protein		93523749	protein-coding		WP_005867880.1	265	FQN59_RS11410
NZ_CP042285.1	2841569	2843038		plus	NADPH-dependent glutamate synthase	gltA	93523750	protein-coding		WP_211736938.1	489	FQN59_RS11415
NZ_CP042285.1	2843132	2843515		minus	DUF3037 domain-containing protein		93523751	protein-coding		WP_005859003.1	127	FQN59_RS11420
NZ_CP042285.1	2843493	2844275		minus	HipA family kinase		93523752	protein-coding		WP_005859001.1	260	FQN59_RS11425
NZ_CP042285.1	2844368	2844440		minus	tRNA-Gly		93523753	tRNA				FQN59_RS11430
NZ_CP042285.1	2844456	2844540		minus	tRNA-Leu		93523754	tRNA				FQN59_RS11435
NZ_CP042285.1	2844564	2844636		minus	tRNA-Gly		93523755	tRNA				FQN59_RS11440
NZ_CP042285.1	2844710	2845171		minus	Rieske (2Fe-2S) protein		93523756	protein-coding		WP_044545206.1	153	FQN59_RS11445
NZ_CP042285.1	2845164	2846504		minus	argininosuccinate lyase	argH	93523757	protein-coding		WP_005867884.1	446	FQN59_RS11450
NZ_CP042285.1	2846518	2846931		minus	polyketide cyclase		93523758	protein-coding		WP_005858994.1	137	FQN59_RS11455
NZ_CP042285.1	2846954	2847589		minus	orotate phosphoribosyltransferase	pyrE	93523759	protein-coding		WP_008772664.1	211	FQN59_RS11460
NZ_CP042285.1	2847676	2848365		minus	ComF family protein		93523760	protein-coding		WP_087346620.1	229	FQN59_RS11465
NZ_CP042285.1	2848346	2848846		minus	regulatory protein RecX		93523761	protein-coding		WP_195319006.1	166	FQN59_RS11470
NZ_CP042285.1	2848843	2849802		minus	N5-glutamine methyltransferase family protein		93523762	protein-coding		WP_211736940.1	319	FQN59_RS11475
NZ_CP042285.1	2849859	2850938		plus	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD	93523763	protein-coding		WP_211736942.1	359	FQN59_RS11480
NZ_CP042285.1	2851058	2852434		plus	DUF6242 domain-containing protein		93523764	protein-coding		WP_022193244.1	458	FQN59_RS11485
NZ_CP042285.1	2852516	2853220		plus	DUF6089 family protein		93523765	protein-coding		WP_008772658.1	234	FQN59_RS11490
NZ_CP042285.1	2853232	2853975		plus	isoprenyl transferase		93523766	protein-coding		WP_005858978.1	247	FQN59_RS11495
NZ_CP042285.1	2853990	2856680		plus	outer membrane protein assembly factor BamA	bamA	93523767	protein-coding		WP_196009849.1	896	FQN59_RS11500
NZ_CP042285.1	2856853	2857368		plus	OmpH family outer membrane protein		93523768	protein-coding		WP_005858974.1	171	FQN59_RS11505
NZ_CP042285.1	2857443	2857937		plus	OmpH family outer membrane protein		93523769	protein-coding		WP_005858972.1	164	FQN59_RS11510
NZ_CP042285.1	2858028	2858858		plus	glutamate racemase	murI	93523770	protein-coding		WP_005867900.1	276	FQN59_RS11515
NZ_CP042285.1	2859170	2859538		minus	YccF domain-containing protein		93523771	protein-coding		WP_005867901.1	122	FQN59_RS11520
NZ_CP042285.1	2859542	2860858		minus	M23 family metallopeptidase		93523772	protein-coding		WP_229100376.1	438	FQN59_RS11525
NZ_CP042285.1	2860985	2862355		plus	MATE family efflux transporter		93523773	protein-coding		WP_044545557.1	456	FQN59_RS11530
NZ_CP042285.1	2862439	2862864		plus	META domain-containing protein		93523774	protein-coding		WP_005858961.1	141	FQN59_RS11535
NZ_CP042285.1	2862864	2863313		plus	META domain-containing protein		93523775	protein-coding		WP_005858959.1	149	FQN59_RS11540
NZ_CP042285.1	2863363	2865420		minus	TonB-dependent receptor plug domain-containing protein		93523776	protein-coding		WP_211736946.1	685	FQN59_RS11545
NZ_CP042285.1	2865427	2866620		minus	exo-beta-N-acetylmuramidase NamZ family protein		93523777	protein-coding		WP_122369033.1	397	FQN59_RS11550
NZ_CP042285.1	2866716	2869130		plus	S9 family peptidase		93523778	protein-coding		WP_211736948.1	804	FQN59_RS11555
NZ_CP042285.1	2869190	2869732		plus	HDIG domain-containing metalloprotein		93523779	protein-coding		WP_005867908.1	180	FQN59_RS11560
NZ_CP042285.1	2869798	2872542		plus	putative LPS assembly protein LptD		93523780	protein-coding		WP_005867909.1	914	FQN59_RS11565
NZ_CP042285.1	2872613	2873284		minus	uracil-DNA glycosylase		93523781	protein-coding		WP_005867913.1	223	FQN59_RS11570
NZ_CP042285.1	2873306	2874343		minus	aspartate--ammonia ligase	asnA	93523782	protein-coding		WP_022193225.1	345	FQN59_RS11575
NZ_CP042285.1	2874540	2874613		plus	tRNA-Arg		93523783	tRNA				FQN59_RS11580
NZ_CP042285.1	2874762	2875202		plus	DoxX family protein		93523784	protein-coding		WP_005867918.1	146	FQN59_RS11585
NZ_CP042285.1	2875272	2875346		minus	tRNA-Val		93523785	tRNA				FQN59_RS11590
NZ_CP042285.1	2875380	2875454		minus	tRNA-Val		93523786	tRNA				FQN59_RS11595
NZ_CP042285.1	2875488	2875562		minus	tRNA-Val		93523787	tRNA				FQN59_RS11600
NZ_CP042285.1	2875798	2877141		plus	adenylosuccinate lyase	purB	93523788	protein-coding		WP_211736950.1	447	FQN59_RS11605
NZ_CP042285.1	2877201	2878682		plus	pseudouridine synthase		93523789	protein-coding		WP_211736952.1	493	FQN59_RS11610
NZ_CP042285.1	2878698	2880104		plus	asparagine--tRNA ligase	asnS	93523790	protein-coding		WP_008772638.1	468	FQN59_RS11615
NZ_CP042285.1	2880188	2880658		minus	Lrp/AsnC family transcriptional regulator		93523791	protein-coding		WP_005858930.1	156	FQN59_RS11620
NZ_CP042285.1	2880803	2881351		plus	GNAT family N-acetyltransferase		93523792	protein-coding		WP_036618215.1	182	FQN59_RS11625
NZ_CP042285.1	2881404	2881874		minus	ExbD/TolR family protein		93523793	protein-coding		WP_005858926.1	156	FQN59_RS11630
NZ_CP042285.1	2881874	2882464		minus	ExbD/TolR family protein		93523794	protein-coding		WP_005858924.1	196	FQN59_RS11635
NZ_CP042285.1	2882497	2882970		minus	hypothetical protein		93523795	protein-coding		WP_005858922.1	157	FQN59_RS11640
NZ_CP042285.1	2882980	2883723		minus	MotA/TolQ/ExbB proton channel family protein		93523796	protein-coding		WP_211736954.1	247	FQN59_RS11645
NZ_CP042285.1	2883804	2883891		minus	tRNA-Ser		93523797	tRNA				FQN59_RS11650
NZ_CP042285.1	2884039	2884824		minus	TatD family hydrolase		93523798	protein-coding		WP_008772635.1	261	FQN59_RS11655
NZ_CP042285.1	2884828	2885802		minus	polyprenyl synthetase family protein		93523799	protein-coding		WP_211736956.1	324	FQN59_RS11660
NZ_CP042285.1	2885884	2886576		minus	energy transducer TonB		93523800	protein-coding		WP_211736958.1	230	FQN59_RS11665
NZ_CP042285.1	2886784	2887794		plus	type IX secretion system protein PorQ	porQ	93523801	protein-coding		WP_008772632.1	336	FQN59_RS11670
NZ_CP042285.1	2887815	2888504		plus	(d)CMP kinase	cmk	93523802	protein-coding		WP_008779352.1	229	FQN59_RS11675
NZ_CP042285.1	2888689	2889561		plus	4-hydroxy-3-methylbut-2-enyl diphosphate reductase		93523803	protein-coding		WP_005867938.1	290	FQN59_RS11680
NZ_CP042285.1	2889659	2890639		plus	6-phosphofructokinase	pfkA	93523804	protein-coding		WP_211736960.1	326	FQN59_RS11685
NZ_CP042285.1	2890721	2892472		plus	DUF6057 family protein		93523805	protein-coding		WP_211736962.1	583	FQN59_RS11690
NZ_CP042285.1	2892476	2893948		plus	TolB family protein		93523806	protein-coding		WP_211736964.1	490	FQN59_RS11695
NZ_CP042285.1	2893992	2895089		minus	methylmalonyl Co-A mutase-associated GTPase MeaB	meaB	93523807	protein-coding		WP_005867941.1	365	FQN59_RS11700
NZ_CP042285.1	2895102	2896211		minus	DUF1573 domain-containing protein		93523808	protein-coding		WP_005867942.1	369	FQN59_RS11705
NZ_CP042285.1	2896239	2896616		minus	DUF1573 domain-containing protein		93523809	protein-coding		WP_005858893.1	125	FQN59_RS11710
NZ_CP042285.1	2896809	2902490		minus	alpha-2-macroglobulin family protein		93523810	protein-coding		WP_211736966.1	1893	FQN59_RS11715
NZ_CP042285.1	2902578	2903075		minus	dihydrofolate reductase		93523811	protein-coding		WP_057326591.1	165	FQN59_RS11720
NZ_CP042285.1	2903151	2903945		minus	thymidylate synthase		93523812	protein-coding		WP_005858887.1	264	FQN59_RS11725
NZ_CP042285.1	2904339	2905487		plus	aldose epimerase family protein		93523813	protein-coding		WP_156682695.1	382	FQN59_RS11730
NZ_CP042285.1	2906028	2906396		plus	hypothetical protein		93523814	protein-coding		WP_036618242.1	122	FQN59_RS11735
NZ_CP042285.1	2906388	2908364		minus	OmpA family protein		93523815	protein-coding		WP_211736968.1	658	FQN59_RS11740
NZ_CP042285.1	2908425	2909639		minus	S-adenosylmethionine:tRNA ribosyltransferase-isomerase		93523816	protein-coding		WP_211736970.1	404	FQN59_RS11745
NZ_CP042285.1	2909764	2910846		plus	DUF2027 domain-containing protein		93523817	protein-coding		WP_005868468.1	360	FQN59_RS11750
NZ_CP042285.1	2910836	2911309		plus	CYTH domain-containing protein		93523818	protein-coding		WP_005858868.1	157	FQN59_RS11755
NZ_CP042285.1	2911306	2913465		plus	S46 family peptidase		93523819	protein-coding		WP_211736972.1	719	FQN59_RS11760
NZ_CP042285.1	2913627	2913794		minus	hypothetical protein		93523820	protein-coding		WP_005858864.1	55	FQN59_RS11765
NZ_CP042285.1	2913787	2914386		minus	zeta toxin family protein		93523821	protein-coding		WP_005858862.1	199	FQN59_RS11770
NZ_CP042285.1	2914504	2915631		minus	radical SAM family heme chaperone HemW	hemW	93523822	protein-coding		WP_211736974.1	375	FQN59_RS11775
NZ_CP042285.1	2915822	2917978		plus	elongation factor G		93523823	protein-coding		WP_005858833.1	718	FQN59_RS11780
NZ_CP042285.1	2918138	2918908		plus	UDP-2,3-diacylglucosamine diphosphatase		93523824	protein-coding		WP_005868472.1	256	FQN59_RS11785
NZ_CP042285.1	2918905	2920059		plus	glycosyltransferase family protein		93523825	protein-coding		WP_005868473.1	384	FQN59_RS11790
NZ_CP042285.1	2920185	2921465		minus	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein		93523826	protein-coding		WP_211736976.1	426	FQN59_RS11795
NZ_CP042285.1	2921536	2922864		minus	MATE family efflux transporter		93523827	protein-coding		WP_005868477.1	442	FQN59_RS11800
NZ_CP042285.1	2922939	2923826		plus	TIM barrel protein		93523828	protein-coding		WP_229100369.1	295	FQN59_RS11805
NZ_CP042285.1	2923934	2926126		minus	glutamine synthetase III		93523829	protein-coding		WP_048928163.1	730	FQN59_RS11810
NZ_CP042285.1	2926272	2928476		minus	sodium-translocating pyrophosphatase		93523830	protein-coding		WP_005868481.1	734	FQN59_RS11815
NZ_CP042285.1	2928642	2929478		plus	patatin-like phospholipase family protein		93523831	protein-coding		WP_005868483.1	278	FQN59_RS11820
NZ_CP042285.1	2929538	2931241		plus	alpha-amylase family glycosyl hydrolase		93523832	protein-coding		WP_008777935.1	567	FQN59_RS11825
NZ_CP042285.1	2931403	2931576		minus	uncharacterized gene		93523833	pseudogene				FQN59_RS11830
NZ_CP042285.1	2931630	2932277		minus	DedA family protein		93523834	protein-coding		WP_211736978.1	215	FQN59_RS11835
NZ_CP042285.1	2932976	2933917		plus	ribose-phosphate pyrophosphokinase		93523835	protein-coding		WP_008772599.1	313	FQN59_RS11840
NZ_CP042285.1	2933998	2935074		minus	tRNA 2-thiouridine(34) synthase MnmA	mnmA	93523836	protein-coding		WP_005868490.1	358	FQN59_RS11845
NZ_CP042285.1	2935245	2937305		plus	dipeptidyl-peptidase 3 family protein		93523837	protein-coding		WP_211736981.1	686	FQN59_RS11850
NZ_CP042285.1	2937309	2938004		plus	DNA alkylation repair protein		93523838	protein-coding		WP_121961439.1	231	FQN59_RS11855
NZ_CP042285.1	2938060	2938521		plus	Fur family transcriptional regulator		93523839	protein-coding		WP_211736983.1	153	FQN59_RS11860
NZ_CP042285.1	2938555	2939826		plus	adenylosuccinate synthase		93523840	protein-coding		WP_005858796.1	423	FQN59_RS11865
NZ_CP042285.1	2939947	2940633		plus	zinc metallopeptidase		93523841	protein-coding		WP_005868492.1	228	FQN59_RS11870
NZ_CP042285.1	2940809	2942164		plus	histidine--tRNA ligase	hisS	93523842	protein-coding		WP_022193202.1	451	FQN59_RS11875
NZ_CP042285.1	2942299	2943729		plus	glycoside hydrolase family 30 protein		93523843	protein-coding		WP_211736986.1	476	FQN59_RS11880
NZ_CP042285.1	2943918	2944187		plus	co-chaperone GroES		93523844	protein-coding		WP_005858788.1	89	FQN59_RS11885
NZ_CP042285.1	2944229	2945869		plus	chaperonin GroEL	groL	93523845	protein-coding		WP_005858786.1	546	FQN59_RS11890
NZ_CP042285.1	2946013	2946096		plus	tRNA-Leu		93523846	tRNA				FQN59_RS11895
NZ_CP042285.1	2946115	2946666		plus	RNA polymerase sigma factor		93523847	protein-coding		WP_121961437.1	183	FQN59_RS11900
NZ_CP042285.1	2946714	2947106		plus	hypothetical protein		93523848	protein-coding		WP_211736988.1	130	FQN59_RS11905
NZ_CP042285.1	2947153	2947626		plus	hypothetical protein		93523849	protein-coding		WP_005858783.1	157	FQN59_RS11910
NZ_CP042285.1	2947737	2948522		minus	nucleoside triphosphate pyrophosphohydrolase	mazG	93523850	protein-coding		WP_005858781.1	261	FQN59_RS11915
NZ_CP042285.1	2948593	2950680		minus	protein-disulfide reductase DsbD family protein		93523851	protein-coding		WP_211736990.1	695	FQN59_RS11920
NZ_CP042285.1	2950702	2951616		minus	RluA family pseudouridine synthase		93523852	protein-coding		WP_121773313.1	304	FQN59_RS11925
NZ_CP042285.1	2951984	2954605		plus	valine--tRNA ligase		93523853	protein-coding		WP_005868508.1	873	FQN59_RS11930
NZ_CP042285.1	2954864	2956777		plus	sensor histidine kinase		93523854	protein-coding		WP_249222445.1	637	FQN59_RS11935
NZ_CP042285.1	2956802	2958658		plus	sensor histidine kinase		93525947	protein-coding		WP_249222446.1	618	FQN59_RS22590
NZ_CP042285.1	2958732	2959583		plus	sugar phosphate isomerase/epimerase family protein		93523855	protein-coding		WP_008772587.1	283	FQN59_RS11950
NZ_CP042285.1	2959622	2960656		plus	DUF6340 family protein		93523856	protein-coding		WP_005868521.1	344	FQN59_RS11955
NZ_CP042285.1	2960719	2961180		plus	hypothetical protein		93523857	protein-coding		WP_211736994.1	153	FQN59_RS11960
NZ_CP042285.1	2961220	2961292		plus	tRNA-Thr		93523858	tRNA				FQN59_RS11965
NZ_CP042285.1	2961388	2961681		plus	nucleotidyltransferase family protein		93523859	protein-coding		WP_005868525.1	97	FQN59_RS11970
NZ_CP042285.1	2962064	2962288		minus	helix-turn-helix transcriptional regulator		301046728	protein-coding		WP_229033086.1	74	FQN59_RS22965
NZ_CP042285.1	2962708	2963445		plus	acyltransferase		93523860	protein-coding		WP_005868529.1	245	FQN59_RS11980
NZ_CP042285.1	2963680	2963952		plus	GNAT family N-acetyltransferase		301046729	protein-coding		WP_350457271.1	90	FQN59_RS22970
NZ_CP042285.1	2964137	2964532		minus	type II toxin-antitoxin system HicB family antitoxin		93523861	protein-coding		WP_087880463.1	131	FQN59_RS11990
NZ_CP042285.1	2964627	2964809		minus	type II toxin-antitoxin system HicA family toxin		93523862	protein-coding		WP_087346030.1	60	FQN59_RS11995
NZ_CP042285.1	2965127	2966109		minus	uncharacterized gene		93523863	pseudogene				FQN59_RS12000
NZ_CP042285.1	2966102	2966443		minus	ISAon1 family transposase N-terminal region protein		93523864	protein-coding		WP_122143977.1	113	FQN59_RS12005
NZ_CP042285.1	2966533	2967003		plus	hypothetical protein		93523865	protein-coding		WP_087346038.1	156	FQN59_RS12010
NZ_CP042285.1	2967399	2967542		plus	DUF2589 domain-containing protein		93523866	protein-coding		WP_241149234.1	47	FQN59_RS12015
NZ_CP042285.1	2967567	2969234		plus	hypothetical protein		93523867	protein-coding		WP_211736996.1	555	FQN59_RS12020
NZ_CP042285.1	2969384	2969457		minus	tRNA-Ala		93523868	tRNA				FQN59_RS12025
NZ_CP042285.1	2969542	2969856		plus	DUF4286 family protein		93523869	protein-coding		WP_005868538.1	104	FQN59_RS12030
NZ_CP042285.1	2969853	2970410		plus	crossover junction endodeoxyribonuclease RuvC	ruvC	93523870	protein-coding		WP_211736998.1	185	FQN59_RS12035
NZ_CP042285.1	2970509	2971843		minus	NADP-specific glutamate dehydrogenase	gdhA	93523871	protein-coding		WP_005868539.1	444	FQN59_RS12040
NZ_CP042285.1	2972039	2974993		plus	PEP/pyruvate-binding domain-containing protein		93523872	protein-coding		WP_041525632.1	984	FQN59_RS12045
NZ_CP042285.1	2975074	2976105		minus	endonuclease/exonuclease/phosphatase family protein		93523873	protein-coding		WP_122143976.1	343	FQN59_RS12050
NZ_CP042285.1	2976121	2976858		minus	nucleotidyltransferase family protein		93523874	protein-coding		WP_122143975.1	245	FQN59_RS12055
NZ_CP042285.1	2976855	2978285		minus	RapZ C-terminal domain-containing protein		93523875	protein-coding		WP_005868544.1	476	FQN59_RS12060
NZ_CP042285.1	2978474	2979808		minus	NADP-specific glutamate dehydrogenase		93523876	protein-coding		WP_005858752.1	444	FQN59_RS12065
